datetime,Q_in
2025-01-26 05:30:00,111.384
2025-01-26 05:40:00,117.43199999999999
2025-01-26 05:50:00,119.484
2025-01-26 06:00:00,112.392
2025-01-26 06:10:00,118.8
2025-01-26 06:20:00,113.07600000000001
2025-01-26 06:30:00,106.308
2025-01-26 06:40:00,102.60000000000001
2025-01-26 06:50:00,41.832
2025-01-26 07:00:00,51.624
2025-01-26 07:10:00,106.632
2025-01-26 07:20:00,103.284
2025-01-26 07:30:00,24.984
2025-01-26 07:40:00,50.976
2025-01-26 07:50:00,57.024
2025-01-26 08:00:00,64.8
2025-01-26 08:10:00,53.676
2025-01-26 08:20:00,68.18400000000001
2025-01-26 08:30:00,75.276
2025-01-26 08:40:00,84.384
2025-01-26 08:50:00,89.784
2025-01-26 09:00:00,90.792
2025-01-26 09:10:00,85.392
2025-01-26 09:20:00,96.192
2025-01-26 09:30:00,116.78399999999999
2025-01-26 09:40:00,106.992
2025-01-26 09:50:00,106.308
2025-01-26 10:00:00,106.308
2025-01-26 10:10:00,112.716
2025-01-26 10:20:00,118.8
2025-01-26 10:30:00,122.184
2025-01-26 10:40:00,127.908
2025-01-26 10:50:00,127.22400000000002
2025-01-26 11:00:00,127.908
2025-01-26 11:10:00,132.3
2025-01-26 11:20:00,137.01600000000002
2025-01-26 11:30:00,152.208
2025-01-26 11:40:00,154.584
2025-01-26 11:50:00,148.5
2025-01-26 12:00:00,157.96800000000002
2025-01-26 12:10:00,173.80800000000002
2025-01-26 12:20:00,193.716
2025-01-26 12:30:00,215.676
2025-01-26 12:40:00,222.768
2025-01-26 12:50:00,231.51600000000002
2025-01-26 13:00:00,231.192
2025-01-26 13:10:00,227.12400000000002
2025-01-26 13:20:00,220.716
2025-01-26 13:30:00,230.83200000000002
2025-01-26 13:40:00,214.632
2025-01-26 13:50:00,221.076
2025-01-26 14:00:00,216.0
2025-01-26 14:10:00,217.008
2025-01-26 14:20:00,219.708
2025-01-26 14:30:00,209.91600000000003
2025-01-26 14:40:00,218.70000000000002
2025-01-26 14:50:00,210.924
2025-01-26 15:00:00,191.01600000000002
2025-01-26 15:10:00,199.8
2025-01-26 15:20:00,196.41600000000003
2025-01-26 15:30:00,200.80800000000002
2025-01-26 15:40:00,213.984
2025-01-26 15:50:00,210.924
2025-01-26 16:00:00,205.884
2025-01-26 16:10:00,199.116
2025-01-26 16:20:00,203.832
2025-01-26 16:30:00,212.976
2025-01-26 16:40:00,219.708
2025-01-26 16:50:00,208.22400000000002
2025-01-26 17:00:00,208.22400000000002
2025-01-26 17:10:00,207.9
2025-01-26 17:20:00,205.20000000000002
2025-01-26 17:30:00,194.076
2025-01-26 17:40:00,210.27599999999998
2025-01-26 17:50:00,206.892
2025-01-26 18:00:00,198.792
2025-01-26 18:10:00,209.232
2025-01-26 18:20:00,213.62400000000002
2025-01-26 18:30:00,212.292
2025-01-26 18:40:00,209.91600000000003
2025-01-26 18:50:00,208.90800000000002
2025-01-26 19:00:00,199.476
2025-01-26 19:10:00,199.116
2025-01-26 19:20:00,205.52400000000003
2025-01-26 19:30:00,204.51600000000002
2025-01-26 19:40:00,213.3
2025-01-26 19:50:00,221.72400000000002
2025-01-26 20:00:00,209.91600000000003
2025-01-26 20:10:00,219.708
2025-01-26 20:20:00,211.608
2025-01-26 20:30:00,204.876
2025-01-26 20:40:00,208.584
2025-01-26 20:50:00,208.584
2025-01-26 21:00:00,223.77599999999998
2025-01-26 21:10:00,224.1
2025-01-26 21:20:00,211.284
2025-01-26 21:30:00,206.892
2025-01-26 21:40:00,214.30800000000002
2025-01-26 21:50:00,219.02400000000003
2025-01-26 22:00:00,222.084
2025-01-26 22:10:00,226.476
2025-01-26 22:20:00,224.424
2025-01-26 22:30:00,218.01600000000002
2025-01-26 22:40:00,218.70000000000002
2025-01-26 22:50:00,210.6
2025-01-26 23:00:00,212.292
2025-01-26 23:10:00,227.12400000000002
2025-01-26 23:20:00,222.40800000000002
2025-01-26 23:30:00,112.392
2025-01-26 23:40:00,124.2
2025-01-26 23:50:00,104.976
2025-01-27 00:00:00,146.12400000000002
2025-01-27 00:10:00,158.616
2025-01-27 00:20:00,194.076
2025-01-27 00:30:00,198.108
2025-01-27 00:40:00,202.176
2025-01-27 00:50:00,176.832
2025-01-27 01:00:00,134.316
2025-01-27 01:10:00,102.924
2025-01-27 01:20:00,113.4
2025-01-27 01:30:00,103.968
2025-01-27 01:40:00,153.576
2025-01-27 01:50:00,145.476
2025-01-27 02:00:00,138.384
2025-01-27 02:10:00,152.208
2025-01-27 02:20:00,127.22400000000002
2025-01-27 02:30:00,130.96800000000002
2025-01-27 02:40:00,138.708
2025-01-27 02:50:00,118.11600000000001
2025-01-27 03:00:00,94.176
2025-01-27 03:10:00,90.108
2025-01-27 03:20:00,83.01599999999999
2025-01-27 03:30:00,81.324
2025-01-27 03:40:00,98.568
2025-01-27 03:50:00,133.992
2025-01-27 04:00:00,142.41600000000003
2025-01-27 04:10:00,110.01599999999999
2025-01-27 04:20:00,116.10000000000001
2025-01-27 04:30:00,67.824
2025-01-27 04:40:00,92.808
2025-01-27 04:50:00,102.60000000000001
2025-01-27 05:00:00,109.692
2025-01-27 05:10:00,109.692
2025-01-27 05:20:00,115.776
2025-01-27 05:30:00,115.41600000000001
2025-01-27 05:40:00,119.484
2025-01-27 05:50:00,125.56800000000001
2025-01-27 06:00:00,118.47599999999998
2025-01-27 06:10:00,119.808
2025-01-27 06:20:00,117.792
2025-01-27 06:30:00,120.492
2025-01-27 06:40:00,88.092
2025-01-27 06:50:00,92.48400000000001
2025-01-27 07:00:00,94.176
2025-01-27 07:10:00,110.7
2025-01-27 07:20:00,125.892
2025-01-27 07:30:00,123.516
2025-01-27 07:40:00,139.03199999999998
2025-01-27 07:50:00,139.392
2025-01-27 08:00:00,130.284
2025-01-27 08:10:00,139.03199999999998
2025-01-27 08:20:00,142.092
2025-01-27 08:30:00,153.576
2025-01-27 08:40:00,150.876
2025-01-27 08:50:00,149.832
2025-01-27 09:00:00,142.77599999999998
2025-01-27 09:10:00,144.108
2025-01-27 09:20:00,159.3
2025-01-27 09:30:00,149.832
2025-01-27 09:40:00,168.768
2025-01-27 09:50:00,170.784
2025-01-27 10:00:00,158.976
2025-01-27 10:10:00,169.092
2025-01-27 10:20:00,173.80800000000002
2025-01-27 10:30:00,177.192
2025-01-27 10:40:00,178.884
2025-01-27 10:50:00,167.4
2025-01-27 11:00:00,198.432
2025-01-27 11:10:00,203.508
2025-01-27 11:20:00,209.232
2025-01-27 11:30:00,201.492
2025-01-27 11:40:00,200.80800000000002
2025-01-27 11:50:00,193.392
2025-01-27 12:00:00,201.816
2025-01-27 12:10:00,201.816
2025-01-27 12:20:00,204.876
2025-01-27 12:30:00,210.27599999999998
2025-01-27 12:40:00,204.51600000000002
2025-01-27 12:50:00,205.884
2025-01-27 13:00:00,225.108
2025-01-27 13:10:00,215.676
2025-01-27 13:20:00,209.232
2025-01-27 13:30:00,208.584
2025-01-27 13:40:00,206.568
2025-01-27 13:50:00,202.824
2025-01-27 14:00:00,219.02400000000003
2025-01-27 14:10:00,212.616
2025-01-27 14:20:00,217.692
2025-01-27 14:30:00,207.576
2025-01-27 14:40:00,214.632
2025-01-27 14:50:00,181.90800000000002
2025-01-27 15:00:00,196.092
2025-01-27 15:10:00,207.576
2025-01-27 15:20:00,209.232
2025-01-27 15:30:00,207.216
2025-01-27 15:40:00,200.80800000000002
2025-01-27 15:50:00,201.492
2025-01-27 16:00:00,218.376
2025-01-27 16:10:00,224.784
2025-01-27 16:20:00,231.876
2025-01-27 16:30:00,216.684
2025-01-27 16:40:00,213.62400000000002
2025-01-27 16:50:00,216.684
2025-01-27 17:00:00,211.608
2025-01-27 17:10:00,218.01600000000002
2025-01-27 17:20:00,216.684
2025-01-27 17:30:00,220.716
2025-01-27 17:40:00,184.96800000000002
2025-01-27 17:50:00,183.27599999999998
2025-01-27 18:00:00,183.924
2025-01-27 18:10:00,194.076
2025-01-27 18:20:00,186.3
2025-01-27 18:30:00,193.03199999999998
2025-01-27 18:40:00,184.284
2025-01-27 18:50:00,182.592
2025-01-27 19:00:00,178.20000000000002
2025-01-27 19:10:00,178.20000000000002
2025-01-27 19:20:00,181.90800000000002
2025-01-27 19:30:00,183.27599999999998
2025-01-27 19:40:00,184.284
2025-01-27 19:50:00,185.616
2025-01-27 20:00:00,177.192
2025-01-27 20:10:00,177.876
2025-01-27 20:20:00,173.80800000000002
2025-01-27 20:30:00,181.584
2025-01-27 20:40:00,186.3
2025-01-27 20:50:00,185.616
2025-01-27 21:00:00,180.216
2025-01-27 21:10:00,189.324
2025-01-27 21:20:00,179.208
2025-01-27 21:30:00,190.692
2025-01-27 21:40:00,145.8
2025-01-27 21:50:00,157.96800000000002
2025-01-27 22:00:00,191.376
2025-01-27 22:10:00,173.12400000000002
2025-01-27 22:20:00,191.01600000000002
2025-01-27 22:30:00,182.232
2025-01-27 22:40:00,194.076
2025-01-27 22:50:00,184.284
2025-01-27 23:00:00,189.0
2025-01-27 23:10:00,198.792
2025-01-27 23:20:00,191.01600000000002
2025-01-27 23:30:00,183.924
2025-01-27 23:40:00,192.384
2025-01-27 23:50:00,174.492
2025-01-28 00:00:00,182.592
2025-01-28 00:10:00,136.008
2025-01-28 00:20:00,155.592
2025-01-28 00:30:00,177.876
2025-01-28 00:40:00,185.976
2025-01-28 00:50:00,180.216
2025-01-28 01:00:00,184.284
2025-01-28 01:10:00,181.584
2025-01-28 01:20:00,168.768
2025-01-28 01:30:00,165.02400000000003
2025-01-28 01:40:00,158.292
2025-01-28 01:50:00,156.924
2025-01-28 02:00:00,131.976
2025-01-28 02:10:00,130.96800000000002
2025-01-28 02:20:00,130.608
2025-01-28 02:30:00,131.292
2025-01-28 02:40:00,130.284
2025-01-28 02:50:00,87.768
2025-01-28 03:00:00,122.98841379310346
2025-01-28 03:10:00,88.416
2025-01-28 03:20:00,101.592
2025-01-28 03:30:00,95.83200000000001
2025-01-28 03:40:00,89.10000000000001
2025-01-28 03:50:00,85.716
2025-01-28 04:00:00,90.108
2025-01-28 04:10:00,107.316
2025-01-28 04:20:00,65.124
2025-01-28 04:30:00,75.276
2025-01-28 04:40:00,87.768
2025-01-28 04:50:00,68.83200000000001
2025-01-28 05:00:00,75.276
2025-01-28 05:10:00,114.408
2025-01-28 05:20:00,119.12400000000001
2025-01-28 05:30:00,95.83200000000001
2025-01-28 05:40:00,91.116
2025-01-28 05:50:00,100.908
2025-01-28 06:00:00,110.94206896551725
2025-01-28 06:10:00,96.192
2025-01-28 06:20:00,91.476
2025-01-28 06:30:00,95.83200000000001
2025-01-28 06:40:00,94.5
2025-01-28 06:50:00,101.916
2025-01-28 07:00:00,112.392
2025-01-28 07:10:00,102.276
2025-01-28 07:20:00,110.01599999999999
2025-01-28 07:30:00,101.232
2025-01-28 07:40:00,107.676
2025-01-28 07:50:00,105.3
2025-01-28 08:00:00,101.592
2025-01-28 08:10:00,108.68400000000001
2025-01-28 08:20:00,124.52400000000002
2025-01-28 08:30:00,115.776
2025-01-28 08:40:00,116.10000000000001
2025-01-28 08:50:00,105.98400000000001
2025-01-28 09:00:00,121.82400000000001
2025-01-28 09:10:00,131.976
2025-01-28 09:20:00,140.4
2025-01-28 09:30:00,133.992
2025-01-28 09:40:00,138.708
2025-01-28 09:50:00,144.792
2025-01-28 10:00:00,128.232
2025-01-28 10:10:00,140.076
2025-01-28 10:20:00,151.52400000000003
2025-01-28 10:30:00,145.116
2025-01-28 10:40:00,165.02400000000003
2025-01-28 10:50:00,161.676
2025-01-28 11:00:00,148.176
2025-01-28 11:10:00,171.792
2025-01-28 11:20:00,210.27599999999998
2025-01-28 11:30:00,219.708
2025-01-28 11:40:00,224.424
2025-01-28 11:50:00,217.36800000000002
2025-01-28 12:00:00,211.608
2025-01-28 12:10:00,218.376
2025-01-28 12:20:00,214.30800000000002
2025-01-28 12:30:00,217.692
2025-01-28 12:40:00,220.716
2025-01-28 12:50:00,218.70000000000002
2025-01-28 13:00:00,214.30800000000002
2025-01-28 13:10:00,224.1
2025-01-28 13:20:00,231.876
2025-01-28 13:30:00,222.084
2025-01-28 13:40:00,235.90800000000002
2025-01-28 13:50:00,231.51600000000002
2025-01-28 14:00:00,219.384
2025-01-28 14:10:00,213.3
2025-01-28 14:20:00,218.70000000000002
2025-01-28 14:30:00,222.084
2025-01-28 14:40:00,220.392
2025-01-28 14:50:00,206.568
2025-01-28 15:00:00,205.884
2025-01-28 15:10:00,195.768
2025-01-28 15:20:00,191.376
2025-01-28 15:30:00,207.216
2025-01-28 15:40:00,203.184
2025-01-28 15:50:00,209.232
2025-01-28 16:00:00,191.01600000000002
2025-01-28 16:10:00,189.0
2025-01-28 16:20:00,179.208
2025-01-28 16:30:00,169.41600000000003
2025-01-28 16:40:00,185.292
2025-01-28 16:50:00,184.608
2025-01-28 17:00:00,190.36800000000002
2025-01-28 17:10:00,185.616
2025-01-28 17:20:00,188.316
2025-01-28 17:30:00,183.924
2025-01-28 17:40:00,175.5
2025-01-28 17:50:00,182.91600000000003
2025-01-28 18:00:00,179.568
2025-01-28 18:10:00,172.116
2025-01-28 18:20:00,171.432
2025-01-28 18:30:00,175.824
2025-01-28 18:40:00,177.192
2025-01-28 18:50:00,165.708
2025-01-28 19:00:00,172.8
2025-01-28 19:10:00,188.676
2025-01-28 19:20:00,182.232
2025-01-28 19:30:00,188.316
2025-01-28 19:40:00,180.9
2025-01-28 19:50:00,188.676
2025-01-28 20:00:00,182.592
2025-01-28 20:10:00,182.592
2025-01-28 20:20:00,176.508
2025-01-28 20:30:00,171.108
2025-01-28 20:40:00,166.716
2025-01-28 20:50:00,158.976
2025-01-28 21:00:00,184.96800000000002
2025-01-28 21:10:00,203.508
2025-01-28 21:20:00,209.91600000000003
2025-01-28 21:30:00,214.632
2025-01-28 21:40:00,217.692
2025-01-28 21:50:00,123.516
2025-01-28 22:00:00,202.176
2025-01-28 22:10:00,221.4
2025-01-28 22:20:00,230.83200000000002
2025-01-28 22:30:00,228.816
2025-01-28 22:40:00,234.216
2025-01-28 22:50:00,229.176
2025-01-28 23:00:00,223.41600000000003
2025-01-28 23:10:00,226.476
2025-01-28 23:20:00,227.80800000000002
2025-01-28 23:30:00,228.492
2025-01-28 23:40:00,228.816
2025-01-28 23:50:00,224.424
2025-01-29 00:00:00,226.116
2025-01-29 00:10:00,214.30800000000002
2025-01-29 00:20:00,221.076
2025-01-29 00:30:00,211.284
2025-01-29 00:40:00,223.092
2025-01-29 00:50:00,151.884
2025-01-29 01:00:00,175.5
2025-01-29 01:10:00,170.1
2025-01-29 01:20:00,169.092
2025-01-29 01:30:00,168.768
2025-01-29 01:40:00,157.284
2025-01-29 01:50:00,118.8
2025-01-29 02:00:00,146.80800000000002
2025-01-29 02:10:00,148.176
2025-01-29 02:20:00,120.81600000000002
2025-01-29 02:30:00,128.232
2025-01-29 02:40:00,111.384
2025-01-29 02:50:00,104.616
2025-01-29 03:00:00,101.232
2025-01-29 03:10:00,83.01599999999999
2025-01-29 03:20:00,128.91600000000003
2025-01-29 03:30:00,127.58399999999999
2025-01-29 03:40:00,72.57600000000001
2025-01-29 03:50:00,39.492000000000004
2025-01-29 04:00:00,54.0
2025-01-29 04:10:00,74.232
2025-01-29 04:20:00,56.376000000000005
2025-01-29 04:30:00,52.632
2025-01-29 04:40:00,53.676
2025-01-29 04:50:00,51.624
2025-01-29 05:00:00,52.992000000000004
2025-01-29 05:10:00,52.308
2025-01-29 05:20:00,54.0
2025-01-29 05:30:00,63.108000000000004
2025-01-29 05:40:00,64.476
2025-01-29 05:50:00,71.20800000000001
2025-01-29 06:00:00,65.124
2025-01-29 06:10:00,54.684
2025-01-29 06:20:00,42.192
2025-01-29 06:30:00,87.408
2025-01-29 06:40:00,126.576
2025-01-29 06:50:00,96.876
2025-01-29 07:00:00,95.83200000000001
2025-01-29 07:10:00,106.632
2025-01-29 07:20:00,108.0
2025-01-29 07:30:00,113.724
2025-01-29 07:40:00,125.892
2025-01-29 07:50:00,119.808
2025-01-29 08:00:00,123.516
2025-01-29 08:10:00,124.884
2025-01-29 08:20:00,134.676
2025-01-29 08:30:00,143.1
2025-01-29 08:40:00,153.9
2025-01-29 08:50:00,146.484
2025-01-29 09:00:00,137.70000000000002
2025-01-29 09:10:00,150.876
2025-01-29 09:20:00,139.716
2025-01-29 09:30:00,150.192
2025-01-29 09:40:00,146.12400000000002
2025-01-29 09:50:00,150.192
2025-01-29 10:00:00,153.576
2025-01-29 10:10:00,154.22400000000002
2025-01-29 10:20:00,153.216
2025-01-29 10:30:00,164.376
2025-01-29 10:40:00,170.784
2025-01-29 10:50:00,182.592
2025-01-29 11:00:00,178.884
2025-01-29 11:10:00,187.30800000000002
2025-01-29 11:20:00,185.292
2025-01-29 11:30:00,185.616
2025-01-29 11:40:00,193.716
2025-01-29 11:50:00,207.216
2025-01-29 12:00:00,222.40800000000002
2025-01-29 12:10:00,211.608
2025-01-29 12:20:00,205.52400000000003
2025-01-29 12:30:00,208.584
2025-01-29 12:40:00,213.62400000000002
2025-01-29 12:50:00,211.284
2025-01-29 13:00:00,213.62400000000002
2025-01-29 13:10:00,211.284
2025-01-29 13:20:00,204.876
2025-01-29 13:30:00,211.284
2025-01-29 13:40:00,217.692
2025-01-29 13:50:00,222.40800000000002
2025-01-29 14:00:00,227.12400000000002
2025-01-29 14:10:00,216.0
2025-01-29 14:20:00,218.01600000000002
2025-01-29 14:30:00,219.02400000000003
2025-01-29 14:40:00,209.592
2025-01-29 14:50:00,220.716
2025-01-29 15:00:00,222.768
2025-01-29 15:10:00,222.768
2025-01-29 15:20:00,221.076
2025-01-29 15:30:00,212.292
2025-01-29 15:40:00,207.576
2025-01-29 15:50:00,215.316
2025-01-29 16:00:00,213.984
2025-01-29 16:10:00,219.384
2025-01-29 16:20:00,215.676
2025-01-29 16:30:00,218.70000000000002
2025-01-29 16:40:00,216.684
2025-01-29 16:50:00,209.592
2025-01-29 17:00:00,205.884
2025-01-29 17:10:00,198.432
2025-01-29 17:20:00,209.91600000000003
2025-01-29 17:30:00,209.592
2025-01-29 17:40:00,209.232
2025-01-29 17:50:00,220.03199999999998
2025-01-29 18:00:00,223.41600000000003
2025-01-29 18:10:00,216.684
2025-01-29 18:20:00,228.168
2025-01-29 18:30:00,228.816
2025-01-29 18:40:00,235.584
2025-01-29 18:50:00,233.208
2025-01-29 19:00:00,234.9
2025-01-29 19:10:00,236.23200000000003
2025-01-29 19:20:00,237.6
2025-01-29 19:30:00,241.63200000000003
2025-01-29 19:40:00,243.324
2025-01-29 19:50:00,235.584
2025-01-29 20:00:00,236.91600000000003
2025-01-29 20:10:00,245.01600000000002
2025-01-29 20:20:00,232.52400000000003
2025-01-29 20:30:00,232.20000000000002
2025-01-29 20:40:00,232.884
2025-01-29 20:50:00,243.0
2025-01-29 21:00:00,238.284
2025-01-29 21:10:00,235.90800000000002
2025-01-29 21:20:00,231.876
2025-01-29 21:30:00,224.424
2025-01-29 21:40:00,224.784
2025-01-29 21:50:00,218.376
2025-01-29 22:00:00,220.03199999999998
2025-01-29 22:10:00,229.176
2025-01-29 22:20:00,133.992
2025-01-29 22:30:00,150.876
2025-01-29 22:40:00,160.30800000000002
2025-01-29 22:50:00,208.584
2025-01-29 23:00:00,173.80800000000002
2025-01-29 23:10:00,175.5
2025-01-29 23:20:00,203.832
2025-01-29 23:30:00,215.676
2025-01-29 23:40:00,191.28041379310346
2025-01-29 23:50:00,190.7664
2025-01-30 00:00:00,192.39600000000002
2025-01-30 00:10:00,186.4908
2025-01-30 00:20:00,186.5808
2025-01-30 00:30:00,181.08
2025-01-30 00:40:00,180.9444
2025-01-30 00:50:00,171.786
2025-01-30 01:00:00,164.958
2025-01-30 01:10:00,158.8272
2025-01-30 01:20:00,151.4604
2025-01-30 01:30:00,147.52079999999998
2025-01-30 01:40:00,149.5224
2025-01-30 01:50:00,143.6292
2025-01-30 02:00:00,145.43040000000002
2025-01-30 02:10:00,137.5092
2025-01-30 02:20:00,134.604
2025-01-30 02:30:00,131.89440000000002
2025-01-30 02:40:00,128.2968
2025-01-30 02:50:00,124.278
2025-01-30 03:00:00,122.98841379310346
2025-01-30 03:10:00,116.6628
2025-01-30 03:20:00,117.2484
2025-01-30 03:30:00,115.5264
2025-01-30 03:40:00,111.546
2025-01-30 03:50:00,115.9308
2025-01-30 04:00:00,116.08800000000001
2025-01-30 04:10:00,111.72240000000001
2025-01-30 04:20:00,109.64280000000001
2025-01-30 04:30:00,103.962
2025-01-30 04:40:00,106.716
2025-01-30 04:50:00,105.0852
2025-01-30 05:00:00,106.8
2025-01-30 05:10:00,109.24440000000001
2025-01-30 05:20:00,110.2716
2025-01-30 05:30:00,111.45360000000001
2025-01-30 05:40:00,109.452
2025-01-30 05:50:00,114.312
2025-01-30 06:00:00,110.94206896551725
2025-01-30 06:10:00,109.86840000000001
2025-01-30 06:20:00,116.9256
2025-01-30 06:30:00,119.3412
2025-01-30 06:40:00,117.0096
2025-01-30 06:50:00,117.86760000000001
2025-01-30 07:00:00,122.1192
2025-01-30 07:10:00,124.6716
2025-01-30 07:20:00,127.542
2025-01-30 07:30:00,126.80760000000001
2025-01-30 07:40:00,129.7128
2025-01-30 07:50:00,131.862
2025-01-30 08:00:00,134.2116
2025-01-30 08:10:00,123.87599999999999
2025-01-30 08:20:00,126.576
2025-01-30 08:30:00,131.616
2025-01-30 08:40:00,143.1
2025-01-30 08:50:00,181.22400000000002
2025-01-30 09:00:00,176.508
2025-01-30 09:10:00,168.768
2025-01-30 09:20:00,155.232
2025-01-30 09:30:00,159.3
2025-01-30 09:40:00,172.8
2025-01-30 09:50:00,179.568
2025-01-30 10:00:00,190.692
2025-01-30 10:10:00,182.232
2025-01-30 10:20:00,174.168
2025-01-30 10:30:00,183.924
2025-01-30 10:40:00,193.03199999999998
2025-01-30 10:50:00,196.092
2025-01-30 11:00:00,198.792
2025-01-30 11:10:00,182.232
2025-01-30 11:20:00,191.01600000000002
2025-01-30 11:30:00,196.092
2025-01-30 11:40:00,203.508
2025-01-30 11:50:00,206.208
2025-01-30 12:00:00,140.72400000000002
2025-01-30 12:10:00,172.116
2025-01-30 12:20:00,211.284
2025-01-30 12:30:00,196.77599999999998
2025-01-30 12:40:00,212.976
2025-01-30 12:50:00,210.924
2025-01-30 13:00:00,220.716
2025-01-30 13:10:00,215.676
2025-01-30 13:20:00,224.1
2025-01-30 13:30:00,219.02400000000003
2025-01-30 13:40:00,225.108
2025-01-30 13:50:00,224.784
2025-01-30 14:00:00,223.5276
2025-01-30 14:10:00,223.77599999999998
2025-01-30 14:20:00,218.376
2025-01-30 14:30:00,227.484
2025-01-30 14:40:00,227.80800000000002
2025-01-30 14:50:00,228.168
2025-01-30 15:00:00,221.076
2025-01-30 15:10:00,217.692
2025-01-30 15:20:00,219.384
2025-01-30 15:30:00,224.1
2025-01-30 15:40:00,223.5612
2025-01-30 15:50:00,229.824
2025-01-30 16:00:00,219.708
2025-01-30 16:10:00,221.0388
2025-01-30 16:20:00,223.41600000000003
2025-01-30 16:30:00,226.476
2025-01-30 16:40:00,233.208
2025-01-30 16:50:00,229.824
2025-01-30 17:00:00,232.884
2025-01-30 17:10:00,222.768
2025-01-30 17:20:00,211.608
2025-01-30 17:30:00,219.02400000000003
2025-01-30 17:40:00,221.4
2025-01-30 17:50:00,226.8
2025-01-30 18:00:00,219.708
2025-01-30 18:10:00,206.892
2025-01-30 18:20:00,211.608
2025-01-30 18:30:00,226.8
2025-01-30 18:40:00,224.424
2025-01-30 18:50:00,233.56799999999998
2025-01-30 19:00:00,209.592
2025-01-30 19:10:00,224.1
2025-01-30 19:20:00,223.092
2025-01-30 19:30:00,226.116
2025-01-30 19:40:00,230.83200000000002
2025-01-30 19:50:00,229.176
2025-01-30 20:00:00,224.784
2025-01-30 20:10:00,220.03199999999998
2025-01-30 20:20:00,227.12400000000002
2025-01-30 20:30:00,225.792
2025-01-30 20:40:00,227.12400000000002
2025-01-30 20:50:00,220.392
2025-01-30 21:00:00,220.392
2025-01-30 21:10:00,223.77599999999998
2025-01-30 21:20:00,228.492
2025-01-30 21:30:00,226.116
2025-01-30 21:40:00,219.384
2025-01-30 21:50:00,207.576
2025-01-30 22:00:00,200.80800000000002
2025-01-30 22:10:00,198.432
2025-01-30 22:20:00,167.4
2025-01-30 22:30:00,154.22400000000002
2025-01-30 22:40:00,129.6
2025-01-30 22:50:00,117.108
2025-01-30 23:00:00,116.10000000000001
2025-01-30 23:10:00,122.184
2025-01-30 23:20:00,116.10000000000001
2025-01-30 23:30:00,103.968
2025-01-30 23:40:00,28.008000000000003
2025-01-30 23:50:00,28.008000000000003
2025-01-31 00:00:00,32.724000000000004
2025-01-31 00:10:00,80.676
2025-01-31 00:20:00,137.70000000000002
2025-01-31 00:30:00,135.0
2025-01-31 00:40:00,128.91600000000003
2025-01-31 00:50:00,142.41600000000003
2025-01-31 01:00:00,93.492
2025-01-31 01:10:00,87.768
2025-01-31 01:20:00,129.924
2025-01-31 01:30:00,82.692
2025-01-31 01:40:00,112.392
2025-01-31 01:50:00,125.20800000000001
2025-01-31 02:00:00,112.392
2025-01-31 02:10:00,131.616
2025-01-31 02:20:00,54.0
2025-01-31 02:30:00,67.824
2025-01-31 02:40:00,44.892
2025-01-31 02:50:00,52.308
2025-01-31 03:00:00,31.031999999999996
2025-01-31 03:10:00,48.276
2025-01-31 03:20:00,97.524
2025-01-31 03:30:00,108.0
2025-01-31 03:40:00,101.232
2025-01-31 03:50:00,106.308
2025-01-31 04:00:00,104.292
2025-01-31 04:10:00,55.692
2025-01-31 04:20:00,79.308
2025-01-31 04:30:00,44.892
2025-01-31 04:40:00,39.816
2025-01-31 04:50:00,53.316
2025-01-31 05:00:00,29.376
2025-01-31 05:10:00,4.716
2025-01-31 05:20:00,44.208
2025-01-31 05:30:00,105.98400000000001
2025-01-31 05:40:00,97.2
2025-01-31 05:50:00,110.7
2025-01-31 06:00:00,38.124
2025-01-31 06:10:00,88.416
2025-01-31 06:20:00,156.27599999999998
2025-01-31 06:30:00,159.3
2025-01-31 06:40:00,46.583999999999996
2025-01-31 06:50:00,72.9
2025-01-31 07:00:00,88.416
2025-01-31 07:10:00,82.00800000000001
2025-01-31 07:20:00,90.792
2025-01-31 07:30:00,98.892
2025-01-31 07:40:00,94.824
2025-01-31 07:50:00,93.816
2025-01-31 08:00:00,107.316
2025-01-31 08:10:00,103.968
2025-01-31 08:20:00,100.908
2025-01-31 08:30:00,107.676
2025-01-31 08:40:00,116.78399999999999
2025-01-31 08:50:00,113.724
2025-01-31 09:00:00,109.00800000000001
2025-01-31 09:10:00,106.632
2025-01-31 09:20:00,115.776
2025-01-31 09:30:00,140.72400000000002
2025-01-31 09:40:00,131.292
2025-01-31 09:50:00,121.82400000000001
2025-01-31 10:00:00,124.2
2025-01-31 10:10:00,139.716
2025-01-31 10:20:00,159.62400000000002
2025-01-31 10:30:00,152.568
2025-01-31 10:40:00,166.392
2025-01-31 10:50:00,124.884
2025-01-31 11:00:00,202.5
2025-01-31 11:10:00,190.692
2025-01-31 11:20:00,187.632
2025-01-31 11:30:00,194.076
2025-01-31 11:40:00,198.432
2025-01-31 11:50:00,189.684
2025-01-31 12:00:00,217.008
2025-01-31 12:10:00,205.20000000000002
2025-01-31 12:20:00,208.22400000000002
2025-01-31 12:30:00,208.22400000000002
2025-01-31 12:40:00,214.632
2025-01-31 12:50:00,216.684
2025-01-31 13:00:00,222.40800000000002
2025-01-31 13:10:00,214.30800000000002
2025-01-31 13:20:00,213.62400000000002
2025-01-31 13:30:00,216.324
2025-01-31 13:40:00,224.424
2025-01-31 13:50:00,229.824
2025-01-31 14:00:00,239.292
2025-01-31 14:10:00,225.792
